Postcode;Dorp/ Plaats;Gemeente;Provincie
6670;Zetten;Overbetuwe;Gelderland
6671;Zetten;Overbetuwe;Gelderland
6672;Hemmen;Overbetuwe;Gelderland
6673;Andelst;Overbetuwe;Gelderland
6674;Herveld;Overbetuwe;Gelderland
6675;Valburg;Overbetuwe;Gelderland
6676;Homoet;Overbetuwe;Gelderland
6677;Slijk-Ewijk;Overbetuwe;Gelderland
6678;Oosterhout;Overbetuwe;Gelderland
6680;Bemmel;Lingewaard;Gelderland
6681;Bemmel;Lingewaard;Gelderland
6684;Ressen;Lingewaard;Gelderland
6685;Haalderen;Lingewaard;Gelderland
6686;Doornenburg;Lingewaard;Gelderland
6687;Angeren;Lingewaard;Gelderland
6690;Gendt;Lingewaard;Gelderland
6691;Gendt;Lingewaard;Gelderland
6700;Wageningen;Wageningen;Gelderland
6701;Wageningen;Wageningen;Gelderland
6702;Wageningen;Wageningen;Gelderland
6703;Wageningen;Wageningen;Gelderland
6704;Wageningen;Wageningen;Gelderland
6705;Wageningen;Wageningen;Gelderland
6706;Wageningen;Wageningen;Gelderland
6707;Wageningen;Wageningen;Gelderland
6708;Wageningen;Wageningen;Gelderland
6709;Wageningen;Wageningen;Gelderland
6710;Ede;Ede;Gelderland
6711;Ede;Ede;Gelderland
6712;Ede;Ede;Gelderland
6713;Ede;Ede;Gelderland
6714;Ede;Ede;Gelderland
6715;Ede;Ede;Gelderland
6716;Ede;Ede;Gelderland
6717;Ede;Ede;Gelderland
6718;Ede;Ede;Gelderland
6720;Bennekom;Ede;Gelderland
6721;Bennekom;Ede;Gelderland
6730;Otterlo;Ede;Gelderland
6731;Otterlo;Ede;Gelderland
6732;Harskamp;Ede;Gelderland
6733;Wekerom;Ede;Gelderland
6740;Lunteren;Ede;Gelderland
6741;Lunteren;Ede;Gelderland
6744;Ederveen;Ede;Gelderland
6745;De Klomp;Ede;Gelderland
6800;Arnhem;Arnhem;Gelderland
6801;Arnhem;Arnhem;Gelderland
6802;Arnhem;Arnhem;Gelderland
6803;Arnhem;Arnhem;Gelderland
6811;Arnhem;Arnhem;Gelderland
6812;Arnhem;Arnhem;Gelderland
6813;Arnhem;Arnhem;Gelderland
6814;Arnhem;Arnhem;Gelderland
6815;Arnhem;Arnhem;Gelderland
6816;Arnhem;Arnhem;Gelderland
6821;Arnhem;Arnhem;Gelderland
6822;Arnhem;Arnhem;Gelderland
6823;Arnhem;Arnhem;Gelderland
6824;Arnhem;Arnhem;Gelderland
6825;Arnhem;Arnhem;Gelderland
6826;Arnhem;Arnhem;Gelderland
6827;Arnhem;Arnhem;Gelderland
6828;Arnhem;Arnhem;Gelderland
6831;Arnhem;Arnhem;Gelderland
6832;Arnhem;Arnhem;Gelderland
6833;Arnhem;Arnhem;Gelderland
6834;Arnhem;Arnhem;Gelderland
6835;Arnhem;Arnhem;Gelderland
6836;Arnhem;Arnhem;Gelderland
6841;Arnhem;Arnhem;Gelderland
6842;Arnhem;Arnhem;Gelderland
6843;Arnhem;Arnhem;Gelderland
6844;Arnhem;Arnhem;Gelderland
6845;Arnhem;Arnhem;Gelderland
6846;Arnhem;Arnhem;Gelderland
6850;Huissen;Lingewaard;Gelderland
6851;Huissen;Lingewaard;Gelderland
6852;Huissen;Lingewaard;Gelderland
6860;Oosterbeek;Renkum;Gelderland
6861;Oosterbeek;Renkum;Gelderland
6862;Oosterbeek;Renkum;Gelderland
6865;Doorwerth;Renkum;Gelderland
6866;Heelsum;Renkum;Gelderland
6869;Heveadorp;Renkum;Gelderland
6870;Renkum;Renkum;Gelderland
6871;Renkum;Renkum;Gelderland
6874;Wolfheze;Renkum;Gelderland
6877;Deelen;Ede;Gelderland
6880;Velp;Rheden;Gelderland
6881;Velp;Rheden;Gelderland
6882;Velp;Rheden;Gelderland
6883;Velp;Rheden;Gelderland
6891;Rozendaal;Rozendaal;Gelderland
6900;Zevenaar;Zevenaar;Gelderland
6901;Zevenaar;Zevenaar;Gelderland
6902;Zevenaar;Zevenaar;Gelderland
6903;Zevenaar;Zevenaar;Gelderland
6904;Zevenaar;Zevenaar;Gelderland
6905;Zevenaar;Zevenaar;Gelderland
6909;Babberich;Zevenaar;Gelderland
6911;Pannerden;Zevenaar;Gelderland
6913;Aerdt;Zevenaar;Gelderland
6914;Herwen;Zevenaar;Gelderland
6915;Lobith;Zevenaar;Gelderland
6916;Tolkamer;Zevenaar;Gelderland
6917;Spijk;Zevenaar;Gelderland
6920;Duiven;Duiven;Gelderland
6921;Duiven;Duiven;Gelderland
6922;Duiven;Duiven;Gelderland
6923;Groessen;Duiven;Gelderland
6924;Loo Gld;Duiven;Gelderland
6930;Westervoort;Westervoort;Gelderland
6931;Westervoort;Westervoort;Gelderland
6932;Westervoort;Westervoort;Gelderland
6940;Didam;Montferland;Gelderland
6941;Didam;Montferland;Gelderland
6942;Didam;Montferland;Gelderland
6950;Dieren;Rheden;Gelderland
6951;Dieren;Rheden;Gelderland
6952;Dieren;Rheden;Gelderland
6953;Dieren;Rheden;Gelderland
6955;Ellecom;Rheden;Gelderland
6956;Spankeren;Rheden;Gelderland
6957;Laag-Soeren;Rheden;Gelderland
6960;Eerbeek;Brummen;Gelderland
6961;Eerbeek;Brummen;Gelderland
6964;Hall;Brummen;Gelderland
6970;Brummen;Brummen;Gelderland
6971;Brummen;Brummen;Gelderland
6974;Leuvenheim;Brummen;Gelderland
6975;Tonden;Brummen;Gelderland
6980;Doesburg;Doesburg;Gelderland
6981;Doesburg;Doesburg;Gelderland
6982;Doesburg;Doesburg;Gelderland
6983;Doesburg;Doesburg;Gelderland
6984;Doesburg;Doesburg;Gelderland
6986;Angerlo;Zevenaar;Gelderland
6987;Giesbeek;Zevenaar;Gelderland
6988;Lathum;Zevenaar;Gelderland
6990;Rheden;Rheden;Gelderland
6991;Rheden;Rheden;Gelderland
6994;De Steeg;Rheden;Gelderland
6996;Drempt;Bronckhorst;Gelderland
6997;Hoog-Keppel;Bronckhorst;Gelderland
6998;Laag-Keppel;Bronckhorst;Gelderland
6999;Hummelo;Bronckhorst;Gelderland
7000;Doetinchem;Doetinchem;Gelderland
7001;Doetinchem;Doetinchem;Gelderland
7002;Doetinchem;Doetinchem;Gelderland
7003;Doetinchem;Doetinchem;Gelderland
7004;Doetinchem;Doetinchem;Gelderland
7005;Doetinchem;Doetinchem;Gelderland
7006;Doetinchem;Doetinchem;Gelderland
7007;Doetinchem;Doetinchem;Gelderland
7008;Doetinchem;Doetinchem;Gelderland
7009;Doetinchem;Doetinchem;Gelderland
7010;Gaanderen;Doetinchem;Gelderland
7011;Gaanderen;Doetinchem;Gelderland
7020;Zelhem;Bronckhorst;Gelderland
7021;Zelhem;Bronckhorst;Gelderland
7025;Halle;Bronckhorst;Gelderland
7030;Wehl;Doetinchem;Gelderland
7031;Wehl;Doetinchem;Gelderland
7035;Kilder;Montferland;Gelderland
7036;Loerbeek;Montferland;Gelderland
7037;Beek;Montferland;Gelderland
7038;Zeddam;Montferland;Gelderland
7039;Stokkum;Montferland;Gelderland
7040;‘s-Heerenberg;Montferland;Gelderland
7041;‘s-Heerenberg;Montferland;Gelderland
7044;Lengel;Montferland;Gelderland
7045;Azewijn;Montferland;Gelderland
7046;Vethuizen;Montferland;Gelderland
7047;Braamt;Montferland;Gelderland
7048;Wijnbergen;Montferland;Gelderland
7050;Varsseveld;Oude IJsselstreek;Gelderland
7051;Varsseveld;Oude IJsselstreek;Gelderland
7054;Westendorp;Oude IJsselstreek;Gelderland
7055;Heelweg;Oude IJsselstreek;Gelderland
7060;Terborg;Oude IJsselstreek;Gelderland
7061;Terborg;Oude IJsselstreek;Gelderland
7064;Silvolde;Oude IJsselstreek;Gelderland
7065;Sinderen;Oude IJsselstreek;Gelderland
7070;Ulft;Oude IJsselstreek;Gelderland
7071;Ulft;Oude IJsselstreek;Gelderland
7075;Etten;Oude IJsselstreek;Gelderland
7076;Varsselder;Oude IJsselstreek;Gelderland
7077;Netterden;Oude IJsselstreek;Gelderland
7078;Megchelen;Oude IJsselstreek;Gelderland
7080;Gendringen;Oude IJsselstreek;Gelderland
7081;Gendringen;Oude IJsselstreek;Gelderland
7083;Voorst;Oude IJsselstreek;Gelderland
7084;Breedenbroek;Oude IJsselstreek;Gelderland
7090;Dinxperlo;Aalten;Gelderland
7091;Dinxperlo;Aalten;Gelderland
7095;De Heurne;Aalten;Gelderland
7100;Winterswijk;Winterswijk;Gelderland
7101;Winterswijk;Winterswijk;Gelderland
7102;Winterswijk;Winterswijk;Gelderland
7103;Winterswijk;Winterswijk;Gelderland
7104;Winterswijk Meddo;Winterswijk;Gelderland
7105;Winterswijk Huppel;Winterswijk;Gelderland
7106;Winterswijk Ratum;Winterswijk;Gelderland
7107;Winterswijk Kotten;Winterswijk;Gelderland
7108;Winterswijk Woold;Winterswijk;Gelderland
7109;Winterswijk Miste;Winterswijk;Gelderland
7113;Winterswijk Henxel;Winterswijk;Gelderland
7115;Winterswijk Brinkheurne;Winterswijk;Gelderland
7119;Winterswijk Corle;Winterswijk;Gelderland
7120;Aalten;Aalten;Gelderland
7121;Aalten;Aalten;Gelderland
7122;Aalten;Aalten;Gelderland
7123;Aalten;Aalten;Gelderland
7126;Bredevoort;Aalten;Gelderland
7130;Lichtenvoorde;Oost Gelre;Gelderland
7131;Lichtenvoorde;Oost Gelre;Gelderland
7132;Lichtenvoorde;Oost Gelre;Gelderland
7134;Vragender;Oost Gelre;Gelderland
7135;Harreveld;Oost Gelre;Gelderland
7136;Zieuwent;Oost Gelre;Gelderland
7137;Lievelde;Oost Gelre;Gelderland
7140;Groenlo;Oost Gelre;Gelderland
7141;Groenlo;Oost Gelre;Gelderland
7142;Groenlo;Oost Gelre;Gelderland
7150;Eibergen;Berkelland;Gelderland
7151;Eibergen;Berkelland;Gelderland
7152;Eibergen;Berkelland;Gelderland
7156;Beltrum;Berkelland;Gelderland
7157;Rekken;Berkelland;Gelderland
7160;Neede;Berkelland;Gelderland
7161;Neede;Berkelland;Gelderland
7165;Rietmolen;Berkelland;Gelderland
7200;Zutphen;Zutphen;Gelderland
7201;Zutphen;Zutphen;Gelderland
7202;Zutphen;Zutphen;Gelderland
7203;Zutphen;Zutphen;Gelderland
7204;Zutphen;Zutphen;Gelderland
7205;Zutphen;Zutphen;Gelderland
7206;Zutphen;Zutphen;Gelderland
7207;Zutphen;Zutphen;Gelderland
7210;Eefde;Lochem;Gelderland
7211;Eefde;Lochem;Gelderland
7213;Gorssel;Lochem;Gelderland
7214;Epse;Lochem;Gelderland
7215;Joppe;Lochem;Gelderland
7216;Kring van Dorth;Lochem;Gelderland
7217;Harfsen;Lochem;Gelderland
7218;Almen;Lochem;Gelderland
7220;Steenderen;Bronckhorst;Gelderland
7221;Steenderen;Bronckhorst;Gelderland
7223;Baak;Bronckhorst;Gelderland
7224;Rha;Bronckhorst;Gelderland
7225;Olburgen;Bronckhorst;Gelderland
7226;Bronkhorst;Bronckhorst;Gelderland
7227;Toldijk;Bronckhorst;Gelderland
7230;Warnsveld;Zutphen;Gelderland
7231;Warnsveld;Zutphen;Gelderland
7232;Warnsveld;Zutphen;Gelderland
7233;Vierakker;Bronckhorst;Gelderland
7234;Wichmond;Bronckhorst;Gelderland
7240;Lochem;Lochem;Gelderland
7241;Lochem;Lochem;Gelderland
7242;Lochem;Lochem;Gelderland
7244;Barchem;Lochem;Gelderland
7245;Laren;Lochem;Gelderland
7250;Vorden;Bronckhorst;Gelderland
7251;Vorden;Bronckhorst;Gelderland
7255;Hengelo (Gld);Bronckhorst;Gelderland
7256;Keijenborg;Bronckhorst;Gelderland
7260;Ruurlo;Berkelland;Gelderland
7261;Ruurlo;Berkelland;Gelderland
7263;Mariënvelde;Oost Gelre;Gelderland
7270;Borculo;Berkelland;Gelderland
7271;Borculo;Berkelland;Gelderland
7273;Haarlo;Berkelland;Gelderland
7274;Geesteren;Berkelland;Gelderland
7275;Gelselaar;Berkelland;Gelderland
7300;Apeldoorn;Apeldoorn;Gelderland
7301;Apeldoorn;Apeldoorn;Gelderland
7302;Apeldoorn;Apeldoorn;Gelderland
7303;Apeldoorn;Apeldoorn;Gelderland
7311;Apeldoorn;Apeldoorn;Gelderland
7312;Apeldoorn;Apeldoorn;Gelderland
7313;Apeldoorn;Apeldoorn;Gelderland
7314;Apeldoorn;Apeldoorn;Gelderland
7315;Apeldoorn;Apeldoorn;Gelderland
7316;Apeldoorn;Apeldoorn;Gelderland
7317;Beemte Broekland;Apeldoorn;Gelderland
7320;Apeldoorn;Apeldoorn;Gelderland
7321;Apeldoorn;Apeldoorn;Gelderland
7322;Apeldoorn;Apeldoorn;Gelderland
7323;Apeldoorn;Apeldoorn;Gelderland
7324;Apeldoorn;Apeldoorn;Gelderland
7325;Apeldoorn;Apeldoorn;Gelderland
7326;Apeldoorn;Apeldoorn;Gelderland
7327;Apeldoorn;Apeldoorn;Gelderland
7328;Apeldoorn;Apeldoorn;Gelderland
7329;Apeldoorn;Apeldoorn;Gelderland
7331;Apeldoorn;Apeldoorn;Gelderland
7332;Apeldoorn;Apeldoorn;Gelderland
7333;Apeldoorn;Apeldoorn;Gelderland
7334;Apeldoorn;Apeldoorn;Gelderland
7335;Apeldoorn;Apeldoorn;Gelderland
7336;Apeldoorn;Apeldoorn;Gelderland
7339;Ugchelen;Apeldoorn;Gelderland
7341;Beemte Broekland;Apeldoorn;Gelderland
7345;Wenum Wiesel;Apeldoorn;Gelderland
7346;Hoog Soeren;Apeldoorn;Gelderland
7348;Radio Kootwijk;Apeldoorn;Gelderland
7350;Hoenderloo;Apeldoorn;Gelderland
7351;Hoenderloo;Apeldoorn;Gelderland
7352;Hoenderloo;Ede;Gelderland
7360;Beekbergen;Apeldoorn;Gelderland
7361;Beekbergen;Apeldoorn;Gelderland
7364;Lieren;Apeldoorn;Gelderland
7370;Loenen;Apeldoorn;Gelderland
7371;Loenen;Apeldoorn;Gelderland
7380;Klarenbeek;Apeldoorn;Gelderland
7381;Klarenbeek;Apeldoorn;Gelderland
7382;Klarenbeek;Voorst;Gelderland
7383;Voorst;Voorst;Gelderland
7384;Wilp;Voorst;Gelderland
7390;Twello;Voorst;Gelderland
7391;Twello;Voorst;Gelderland
7392;Twello;Voorst;Gelderland
7395;Teuge;Voorst;Gelderland
7396;Terwolde;Voorst;Gelderland
7397;Nijbroek;Voorst;Gelderland
7399;Empe;Brummen;Gelderland
7400;Deventer;Deventer;Overijssel
7401;Deventer;Deventer;Overijssel
7411;Deventer;Deventer;Overijssel
7412;Deventer;Deventer;Overijssel
7413;Deventer;Deventer;Overijssel
7414;Deventer;Deventer;Overijssel
7415;Deventer;Deventer;Overijssel
7416;Deventer;Deventer;Overijssel
7417;Deventer;Deventer;Overijssel
7418;Deventer;Deventer;Overijssel
7419;Deventer;Deventer;Overijssel
7420;Deventer;Deventer;Overijssel
7421;Deventer;Deventer;Overijssel
7422;Deventer;Deventer;Overijssel
7423;Deventer;Deventer;Overijssel
7424;Deventer;Deventer;Overijssel
7425;Deventer;Deventer;Overijssel
7426;Deventer;Deventer;Overijssel
7427;Deventer;Deventer;Overijssel
7428;Deventer;Deventer;Overijssel
7429;Colmschate;Deventer;Overijssel
7430;Diepenveen;Deventer;Overijssel
7431;Diepenveen;Deventer;Overijssel
7433;Schalkhaar;Deventer;Overijssel
7434;Lettele;Deventer;Overijssel
7435;Okkenbroek;Deventer;Overijssel
7437;Bathmen;Deventer;Overijssel
7439;Steenenkamer;Voorst;Gelderland
7440;Nijverdal;Hellendoorn;Overijssel
7441;Nijverdal;Hellendoorn;Overijssel
7442;Nijverdal;Hellendoorn;Overijssel
7443;Nijverdal;Hellendoorn;Overijssel
7447;Hellendoorn;Hellendoorn;Overijssel
7448;Haarle;Hellendoorn;Overijssel
7450;Holten;Rijssen-Holten;Overijssel
7451;Holten;Rijssen-Holten;Overijssel
7460;Rijssen;Rijssen-Holten;Overijssel
7461;Rijssen;Rijssen-Holten;Overijssel
7462;Rijssen;Rijssen-Holten;Overijssel
7463;Rijssen;Rijssen-Holten;Overijssel
7466;Zuna;Wierden;Overijssel
7467;Notter;Wierden;Overijssel
7468;Enter;Wierden;Overijssel
7470;Goor;Hof van Twente;Overijssel
7471;Goor;Hof van Twente;Overijssel
7472;Goor;Hof van Twente;Overijssel
7475;Markelo;Hof van Twente;Overijssel
7478;Diepenheim;Hof van Twente;Overijssel
7480;Haaksbergen;Haaksbergen;Overijssel
7481;Haaksbergen;Haaksbergen;Overijssel
7482;Haaksbergen;Haaksbergen;Overijssel
7483;Haaksbergen;Haaksbergen;Overijssel
7490;Delden;Hof van Twente;Overijssel
7491;Delden;Hof van Twente;Overijssel
7495;Ambt Delden;Hof van Twente;Overijssel
7496;Hengevelde;Hof van Twente;Overijssel
7497;Bentelo;Hof van Twente;Overijssel
7500;Enschede;Enschede;Overijssel
7502;Enschede;Enschede;Overijssel
7503;Enschede;Enschede;Overijssel
7504;Enschede;Enschede;Overijssel
7511;Enschede;Enschede;Overijssel
7512;Enschede;Enschede;Overijssel
7513;Enschede;Enschede;Overijssel
7514;Enschede;Enschede;Overijssel
7521;Enschede;Enschede;Overijssel
7522;Enschede;Enschede;Overijssel
7523;Enschede;Enschede;Overijssel
7524;Enschede;Enschede;Overijssel
7525;Enschede;Enschede;Overijssel
7531;Enschede;Enschede;Overijssel
7532;Enschede;Enschede;Overijssel
7533;Enschede;Enschede;Overijssel
7534;Enschede;Enschede;Overijssel
7535;Enschede;Enschede;Overijssel
7536;Enschede;Enschede;Overijssel
7541;Enschede;Enschede;Overijssel
7542;Enschede;Enschede;Overijssel
7543;Enschede;Enschede;Overijssel
7544;Enschede;Enschede;Overijssel
7545;Enschede;Enschede;Overijssel
7546;Enschede;Enschede;Overijssel
7547;Enschede;Enschede;Overijssel
7548;Enschede;Enschede;Overijssel
7550;Hengelo;Hengelo;Overijssel
7551;Hengelo;Hengelo;Overijssel
7552;Hengelo;Hengelo;Overijssel
7553;Hengelo;Hengelo;Overijssel
7554;Hengelo;Hengelo;Overijssel
7555;Hengelo;Hengelo;Overijssel
7556;Hengelo;Hengelo;Overijssel
7557;Hengelo;Hengelo;Overijssel
7558;Hengelo;Hengelo;Overijssel
7559;Hengelo;Hengelo;Overijssel
7561;Deurningen;Dinkelland;Overijssel
7562;Deurningen;Oldenzaal;Overijssel
7570;Oldenzaal;Oldenzaal;Overijssel
7571;Oldenzaal;Oldenzaal;Overijssel
7572;Oldenzaal;Oldenzaal;Overijssel
7573;Oldenzaal;Oldenzaal;Overijssel
7574;Oldenzaal;Oldenzaal;Overijssel
7575;Oldenzaal;Oldenzaal;Overijssel
7576;Oldenzaal;Oldenzaal;Overijssel
7577;Oldenzaal;Oldenzaal;Overijssel
7580;Losser;Losser;Overijssel
7581;Losser;Losser;Overijssel
7582;Losser;Losser;Overijssel
7585;Glane;Losser;Overijssel
7586;Overdinkel;Losser;Overijssel
7587;de Lutte;Losser;Overijssel
7588;Beuningen;Losser;Overijssel
7590;Denekamp;Dinkelland;Overijssel
7591;Denekamp;Dinkelland;Overijssel
7595;Weerselo;Dinkelland;Overijssel
7596;Rossum;Dinkelland;Overijssel
7597;Saasveld;Dinkelland;Overijssel
7600;Almelo;Almelo;Overijssel
7601;Almelo;Almelo;Overijssel
7602;Almelo;Almelo;Overijssel
7603;Almelo;Almelo;Overijssel
7604;Almelo;Almelo;Overijssel
7605;Almelo;Almelo;Overijssel
7606;Almelo;Almelo;Overijssel
7607;Almelo;Almelo;Overijssel
7608;Almelo;Almelo;Overijssel
7609;Almelo;Almelo;Overijssel
7610;Almelo;Almelo;Overijssel
7611;Aadorp;Almelo;Overijssel
7614;Mariaparochie;Tubbergen;Overijssel
7615;Harbrinkhoek;Tubbergen;Overijssel
7620;Borne;Borne;Overijssel
7621;Borne;Borne;Overijssel
7622;Borne;Borne;Overijssel
7623;Borne;Borne;Overijssel
7625;Zenderen;Borne;Overijssel
7626;Hertme;Borne;Overijssel
7627;Bornerbroek;Almelo;Overijssel
7630;Ootmarsum;Dinkelland;Overijssel
7631;Ootmarsum;Dinkelland;Overijssel
7634;Tilligte;Dinkelland;Overijssel
7635;Lattrop-Breklenkamp;Dinkelland;Overijssel
7636;Agelo;Dinkelland;Overijssel
7637;Oud Ootmarsum;Dinkelland;Overijssel
7638;Nutter;Dinkelland;Overijssel
7640;Wierden;Wierden;Overijssel
7641;Wierden;Wierden;Overijssel
7642;Wierden;Wierden;Overijssel
7645;Hoge Hexel;Wierden;Overijssel
7650;Tubbergen;Tubbergen;Overijssel
7651;Tubbergen;Tubbergen;Overijssel
7661;Vasse;Tubbergen;Overijssel
7662;Hezingen;Tubbergen;Overijssel
7663;Mander;Tubbergen;Overijssel
7664;Manderveen;Tubbergen;Overijssel
7665;Albergen;Tubbergen;Overijssel
7666;Fleringen;Tubbergen;Overijssel
7667;Reutum;Tubbergen;Overijssel
7668;Haarle;Tubbergen;Overijssel
7670;Vriezenveen;Twenterand;Overijssel
7671;Vriezenveen;Twenterand;Overijssel
7672;Vriezenveen;Twenterand;Overijssel
7675;Bruinehaar;Twenterand;Overijssel
7676;Westerhaar-Vriezenveensewijk;Twenterand;Overijssel
7678;Geesteren;Tubbergen;Overijssel
7679;Langeveen;Tubbergen;Overijssel
7680;Vroomshoop;Twenterand;Overijssel
7681;Vroomshoop;Twenterand;Overijssel
7683;Den Ham;Twenterand;Overijssel
7685;Beerzerveld;Ommen;Overijssel
7686;Geerdijk;Twenterand;Overijssel
7687;Daarlerveen;Hellendoorn;Overijssel
7688;Daarle;Hellendoorn;Overijssel
7690;Bergentheim;Hardenberg;Overijssel
7691;Bergentheim;Hardenberg;Overijssel
7692;Mariënberg;Hardenberg;Overijssel
7693;Sibculo;Hardenberg;Overijssel
7694;Kloosterhaar;Hardenberg;Overijssel
7695;Bruchterveld;Hardenberg;Overijssel
7696;Brucht;Hardenberg;Overijssel
7700;Dedemsvaart;Hardenberg;Overijssel
7701;Dedemsvaart;Hardenberg;Overijssel
7702;Dedemsvaart;Hardenberg;Overijssel
7705;Drogteropslagen;De Wolden;Drenthe
7707;Balkbrug;Hardenberg;Overijssel
7710;Nieuwleusen;Dalfsen;Overijssel
7711;Nieuwleusen;Dalfsen;Overijssel
7715;Punthorst;Staphorst;Overijssel
7720;Dalfsen;Dalfsen;Overijssel
7721;Dalfsen;Dalfsen;Overijssel
7722;Dalfsen;Dalfsen;Overijssel
7730;Ommen;Ommen;Overijssel
7731;Ommen;Ommen;Overijssel
7732;Ommen;Ommen;Overijssel
7734;Vilsteren;Ommen;Overijssel
7735;Arriën;Ommen;Overijssel
7736;Beerze;Ommen;Overijssel
7737;Stegeren;Ommen;Overijssel
7738;Witharen;Ommen;Overijssel
7739;Vinkenbuurt;Ommen;Overijssel
7740;Coevorden;Coevorden;Drenthe
7741;Coevorden;Coevorden;Drenthe
7742;Coevorden;Coevorden;Drenthe
7750;Dalen;Coevorden;Drenthe
7751;Dalen;Coevorden;Drenthe
7753;Dalerpeel;Coevorden;Drenthe
7754;Wachtum;Coevorden;Drenthe
7755;Dalerveen;Coevorden;Drenthe
7756;Stieltjeskanaal;Coevorden;Drenthe
7760;Schoonebeek;Emmen;Drenthe
7761;Schoonebeek;Emmen;Drenthe
7764;Zandpol;Emmen;Drenthe
7765;Weiteveen;Emmen;Drenthe
7766;Nieuw-Schoonebeek;Emmen;Drenthe
7770;Hardenberg;Hardenberg;Overijssel
7771;Hardenberg;Hardenberg;Overijssel
7772;Hardenberg;Hardenberg;Overijssel
7773;Hardenberg;Hardenberg;Overijssel
7775;Lutten;Hardenberg;Overijssel
7776;Slagharen;Hardenberg;Overijssel
7777;Schuinesloot;Hardenberg;Overijssel
7778;Loozen;Hardenberg;Overijssel
7779;Holthone;Hardenberg;Overijssel
7780;De Krim;Hardenberg;Overijssel
7781;De Krim;Hardenberg;Overijssel
7782;De Krim;Hardenberg;Overijssel
7783;Gramsbergen;Hardenberg;Overijssel
7784;Ane;Hardenberg;Overijssel
7785;Anevelde;Hardenberg;Overijssel
7786;Den Velde;Hardenberg;Overijssel
7787;Holtheme;Hardenberg;Overijssel
7788;Anerveen;Hardenberg;Overijssel
7791;Radewijk;Hardenberg;Overijssel
7792;Venebrugge;Hardenberg;Overijssel
7793;Hoogenweg;Hardenberg;Overijssel
7794;Rheeze;Hardenberg;Overijssel
7795;Diffelen;Hardenberg;Overijssel
7796;Heemserveen;Hardenberg;Overijssel
7797;Rheezerveen;Hardenberg;Overijssel
7798;Collendoorn;Hardenberg;Overijssel
7800;Emmen;Emmen;Drenthe
7801;Emmen;Emmen;Drenthe
7811;Emmen;Emmen;Drenthe
7812;Emmen;Emmen;Drenthe
7813;Emmen;Emmen;Drenthe
7814;Emmen;Emmen;Drenthe
7815;Emmen;Emmen;Drenthe
7821;Emmen;Emmen;Drenthe
7822;Emmen;Emmen;Drenthe
7823;Emmen;Emmen;Drenthe
7824;Emmen;Emmen;Drenthe
7825;Emmen;Emmen;Drenthe
7826;Emmen;Emmen;Drenthe
7827;Emmen;Emmen;Drenthe
7828;Emmen;Emmen;Drenthe
7830;Nieuw-Weerdinge;Emmen;Drenthe
7831;Nieuw-Weerdinge;Emmen;Drenthe
7833;Nieuw-Amsterdam;Emmen;Drenthe
7840;Sleen;Coevorden;Drenthe
7841;Sleen;Coevorden;Drenthe
7842;Diphoorn;Coevorden;Drenthe
7843;Erm;Coevorden;Drenthe
7844;Veenoord;Emmen;Drenthe
7845;Holsloot;Coevorden;Drenthe
7846;Noord-Sleen;Coevorden;Drenthe
7847;’t Haantje;Coevorden;Drenthe
7848;Schoonoord;Coevorden;Drenthe
7849;De Kiel;Coevorden;Drenthe
7851;Zweeloo;Coevorden;Drenthe
7852;Wezup;Coevorden;Drenthe
7853;Wezuperbrug;Coevorden;Drenthe
7854;Aalden;Coevorden;Drenthe
7855;Meppen;Coevorden;Drenthe
7856;Benneveld;Coevorden;Drenthe
7858;Eeserveen;Borger-Odoorn;Drenthe
7859;Eeserveen;Borger-Odoorn;Drenthe
7860;Oosterhesselen;Coevorden;Drenthe
7861;Oosterhesselen;Coevorden;Drenthe
7863;Gees;Coevorden;Drenthe
7864;Zwinderen;Coevorden;Drenthe
7871;Klijndijk;Borger-Odoorn;Drenthe
7872;Valthe;Borger-Odoorn;Drenthe
7873;Odoorn;Borger-Odoorn;Drenthe
7874;Odoornerveen;Borger-Odoorn;Drenthe
7875;Exloo;Borger-Odoorn;Drenthe
7876;Valthermond;Borger-Odoorn;Drenthe
7877;2e Valthermond;Borger-Odoorn;Drenthe
7880;Emmer-Compascuum;Emmen;Drenthe
7881;Emmer-Compascuum;Emmen;Drenthe
7884;Barger-Compascuum;Emmen;Drenthe
7885;Nieuw-Dordrecht;Emmen;Drenthe
7887;Erica;Emmen;Drenthe
7889;Klazienaveen-Noord;Emmen;Drenthe
7890;Klazienaveen;Emmen;Drenthe
7891;Klazienaveen;Emmen;Drenthe
7892;Klazienaveen;Emmen;Drenthe
7894;Zwartemeer;Emmen;Drenthe
7895;Roswinkel;Emmen;Drenthe
7900;Hoogeveen;Hoogeveen;Drenthe
7901;Hoogeveen;Hoogeveen;Drenthe
7902;Hoogeveen;Hoogeveen;Drenthe
7903;Hoogeveen;Hoogeveen;Drenthe
7904;Hoogeveen;Hoogeveen;Drenthe
7905;Hoogeveen;Hoogeveen;Drenthe
7906;Hoogeveen;Hoogeveen;Drenthe
7907;Hoogeveen;Hoogeveen;Drenthe
7908;Hoogeveen;Hoogeveen;Drenthe
7909;Hoogeveen;Hoogeveen;Drenthe
7910;Nieuweroord;Midden-Drenthe;Drenthe
7911;Nieuweroord;Hoogeveen;Drenthe
7912;Nieuweroord;Hoogeveen;Drenthe
7913;Hollandscheveld;Hoogeveen;Drenthe
